,date,rainfall_mm,rainfall_yesterday,rainfall_2day_total,flood,predicted_flood
1762,2024-04-27,0.01,0.0,0.01,0,0
1763,2024-04-28,0.0,0.01,0.01,0,0
1764,2024-04-29,0.0,0.0,0.0,0,0
1765,2024-04-30,0.0,0.0,0.0,0,0
1766,2024-05-01,0.0,0.0,0.0,0,0
1767,2024-05-02,0.0,0.0,0.0,0,0
1768,2024-05-03,0.0,0.0,0.0,0,0
1769,2024-05-04,0.0,0.0,0.0,0,0
1770,2024-05-05,0.0,0.0,0.0,0,0
1771,2024-05-06,0.0,0.0,0.0,0,0
1772,2024-05-07,0.0,0.0,0.0,0,0
1773,2024-05-08,0.0,0.0,0.0,0,0
1774,2024-05-09,0.0,0.0,0.0,0,0
1775,2024-05-10,0.0,0.0,0.0,0,0
1776,2024-05-11,0.04,0.0,0.04,0,0
1777,2024-05-12,0.02,0.04,0.06,0,0
1778,2024-05-13,0.66,0.02,0.68,0,0
1779,2024-05-14,5.11,0.66,5.7700000000000005,0,0
1780,2024-05-15,0.0,5.11,5.11,0,0
1781,2024-05-16,0.35,0.0,0.35,0,0
1782,2024-05-17,0.0,0.35,0.35,0,0
1783,2024-05-18,0.02,0.0,0.02,0,0
1784,2024-05-19,0.0,0.02,0.02,0,0
1785,2024-05-20,0.0,0.0,0.0,0,0
1786,2024-05-21,0.0,0.0,0.0,0,0
1787,2024-05-22,0.0,0.0,0.0,0,0
1788,2024-05-23,0.0,0.0,0.0,0,0
1789,2024-05-24,0.0,0.0,0.0,0,0
1790,2024-05-25,0.0,0.0,0.0,0,0
1791,2024-05-26,0.0,0.0,0.0,0,0
1792,2024-05-27,0.0,0.0,0.0,0,0
1793,2024-05-28,0.0,0.0,0.0,0,0
1794,2024-05-29,0.0,0.0,0.0,0,0
1795,2024-05-30,0.0,0.0,0.0,0,0
1796,2024-05-31,0.0,0.0,0.0,0,0
1797,2024-06-01,0.0,0.0,0.0,0,0
1798,2024-06-02,0.0,0.0,0.0,0,0
1799,2024-06-03,0.0,0.0,0.0,0,0
1800,2024-06-04,0.0,0.0,0.0,0,0
1801,2024-06-05,0.0,0.0,0.0,0,0
1802,2024-06-06,0.0,0.0,0.0,0,0
1803,2024-06-07,0.02,0.0,0.02,0,0
1804,2024-06-08,0.23,0.02,0.25,0,0
1805,2024-06-09,0.6,0.23,0.83,0,0
1806,2024-06-10,2.01,0.6,2.61,0,0
1807,2024-06-11,7.97,2.01,9.98,0,0
1808,2024-06-12,0.0,7.97,7.97,0,0
1809,2024-06-13,0.49,0.0,0.49,0,0
1810,2024-06-14,0.34,0.49,0.8300000000000001,0,0
1811,2024-06-15,2.3,0.34,2.6399999999999997,0,0
1812,2024-06-16,0.43,2.3,2.73,0,0
1813,2024-06-17,0.04,0.43,0.47,0,0
1814,2024-06-18,0.04,0.04,0.08,0,0
1815,2024-06-19,0.05,0.04,0.09,0,0
1816,2024-06-20,0.27,0.05,0.32,0,0
1817,2024-06-21,0.05,0.27,0.32,0,0
1818,2024-06-22,0.44,0.05,0.49,0,0
1819,2024-06-23,1.82,0.44,2.2600000000000002,0,0
1820,2024-06-24,22.58,1.82,24.4,0,0
1821,2024-06-25,18.2,22.58,40.78,0,0
1822,2024-06-26,2.5,18.2,20.7,0,0
1823,2024-06-27,3.04,2.5,5.54,0,0
1824,2024-06-28,3.67,3.04,6.71,0,0
1825,2024-06-29,7.56,3.67,11.23,0,0
1826,2024-06-30,18.9,7.56,26.459999999999997,0,0
1827,2024-07-01,17.71,18.9,36.61,0,0
1828,2024-07-02,9.23,17.71,26.94,0,0
1829,2024-07-03,1.64,9.23,10.870000000000001,0,0
1830,2024-07-04,6.15,1.64,7.79,0,0
1831,2024-07-05,7.47,6.15,13.620000000000001,0,0
1832,2024-07-06,1.15,7.47,8.62,0,0
1833,2024-07-07,0.26,1.15,1.41,0,0
1834,2024-07-08,0.61,0.26,0.87,0,0
1835,2024-07-09,7.83,0.61,8.44,0,0
1836,2024-07-10,1.38,7.83,9.21,0,0
1837,2024-07-11,1.27,1.38,2.65,0,0
1838,2024-07-12,3.18,1.27,4.45,0,0
1839,2024-07-13,1.07,3.18,4.25,0,0
1840,2024-07-14,1.46,1.07,2.5300000000000002,0,0
1841,2024-07-15,33.74,1.46,35.2,0,0
1842,2024-07-16,11.55,33.74,45.290000000000006,0,0
1843,2024-07-17,2.56,11.55,14.110000000000001,0,0
1844,2024-07-18,0.37,2.56,2.93,0,0
1845,2024-07-19,0.12,0.37,0.49,0,0
1846,2024-07-20,0.53,0.12,0.65,0,0
1847,2024-07-21,1.34,0.53,1.87,0,0
1848,2024-07-22,6.03,1.34,7.37,0,0
1849,2024-07-23,7.15,6.03,13.18,0,0
1850,2024-07-24,32.62,7.15,39.769999999999996,0,0
1851,2024-07-25,26.4,32.62,59.019999999999996,0,0
1852,2024-07-26,6.85,26.4,33.25,0,0
1853,2024-07-27,5.78,6.85,12.629999999999999,0,0
1854,2024-07-28,5.63,5.78,11.41,0,0
1855,2024-07-29,17.79,5.63,23.419999999999998,0,0
1856,2024-07-30,4.05,17.79,21.84,0,0
1857,2024-07-31,4.55,4.05,8.6,0,0
1858,2024-08-01,9.61,4.55,14.16,0,0
1859,2024-08-02,8.82,9.61,18.43,0,0
1860,2024-08-03,13.03,8.82,21.85,0,0
1861,2024-08-04,10.38,13.03,23.41,0,0
1862,2024-08-05,5.08,10.38,15.46,0,0
1863,2024-08-06,1.5,5.08,6.58,0,0
1864,2024-08-07,0.34,1.5,1.84,0,0
1865,2024-08-08,7.36,0.34,7.7,0,0
1866,2024-08-09,6.59,7.36,13.95,0,0
1867,2024-08-10,9.1,6.59,15.69,0,0
1868,2024-08-11,9.99,9.1,19.09,0,0
1869,2024-08-12,8.25,9.99,18.240000000000002,0,0
1870,2024-08-13,0.98,8.25,9.23,0,0
1871,2024-08-14,1.7,0.98,2.6799999999999997,0,0
1872,2024-08-15,0.5,1.7,2.2,0,0
1873,2024-08-16,2.48,0.5,2.98,0,0
1874,2024-08-17,1.14,2.48,3.62,0,0
1875,2024-08-18,0.19,1.14,1.3299999999999998,0,0
1876,2024-08-19,0.03,0.19,0.22,0,0
1877,2024-08-20,1.75,0.03,1.78,0,0
1878,2024-08-21,4.38,1.75,6.13,0,0
1879,2024-08-22,2.58,4.38,6.96,0,0
1880,2024-08-23,17.53,2.58,20.11,0,0
1881,2024-08-24,45.03,17.53,62.56,0,0
1882,2024-08-25,39.88,45.03,84.91,0,0
1883,2024-08-26,134.15,39.88,174.03,1,1
1884,2024-08-27,62.66,134.15,196.81,1,1
1885,2024-08-28,10.19,62.66,72.85,0,0
1886,2024-08-29,15.18,10.19,25.369999999999997,0,0
1887,2024-08-30,1.85,15.18,17.03,0,0
1888,2024-08-31,0.07,1.85,1.9200000000000002,0,0
1889,2024-09-01,0.03,0.07,0.1,0,0
1890,2024-09-02,51.33,0.03,51.36,0,0
1891,2024-09-03,11.4,51.33,62.73,0,0
1892,2024-09-04,4.24,11.4,15.64,0,0
1893,2024-09-05,28.1,4.24,32.34,0,0
1894,2024-09-06,5.12,28.1,33.22,0,0
1895,2024-09-07,0.61,5.12,5.73,0,0
1896,2024-09-08,0.03,0.61,0.64,0,0
1897,2024-09-09,0.92,0.03,0.9500000000000001,0,0
1898,2024-09-10,6.04,0.92,6.96,0,0
1899,2024-09-11,2.31,6.04,8.35,0,0
1900,2024-09-12,0.17,2.31,2.48,0,0
1901,2024-09-13,2.11,0.17,2.28,0,0
1902,2024-09-14,8.28,2.11,10.389999999999999,0,0
1903,2024-09-15,1.82,8.28,10.1,0,0
1904,2024-09-16,0.01,1.82,1.83,0,0
1905,2024-09-17,0.0,0.01,0.01,0,0
1906,2024-09-18,0.0,0.0,0.0,0,0
1907,2024-09-19,0.0,0.0,0.0,0,0
1908,2024-09-20,0.08,0.0,0.08,0,0
1909,2024-09-21,0.03,0.08,0.11,0,0
1910,2024-09-22,0.02,0.03,0.05,0,0
1911,2024-09-23,0.98,0.02,1.0,0,0
1912,2024-09-24,2.16,0.98,3.14,0,0
1913,2024-09-25,8.33,2.16,10.49,0,0
1914,2024-09-26,20.09,8.33,28.42,0,0
1915,2024-09-27,15.93,20.09,36.019999999999996,0,0
1916,2024-09-28,7.01,15.93,22.939999999999998,0,0
1917,2024-09-29,29.42,7.01,36.43,0,0
1918,2024-09-30,8.19,29.42,37.61,0,0
1919,2024-10-01,0.02,8.19,8.209999999999999,0,0
1920,2024-10-02,0.0,0.02,0.02,0,0
1921,2024-10-03,0.0,0.0,0.0,0,0
1922,2024-10-04,0.0,0.0,0.0,0,0
1923,2024-10-05,0.0,0.0,0.0,0,0
1924,2024-10-06,0.0,0.0,0.0,0,0
1925,2024-10-07,0.0,0.0,0.0,0,0
1926,2024-10-08,0.0,0.0,0.0,0,0
1927,2024-10-09,0.15,0.0,0.15,0,0
1928,2024-10-10,0.15,0.15,0.3,0,0
1929,2024-10-11,0.38,0.15,0.53,0,0
1930,2024-10-12,6.7,0.38,7.08,0,0
1931,2024-10-13,3.93,6.7,10.63,0,0
1932,2024-10-14,0.11,3.93,4.04,0,0
1933,2024-10-15,0.13,0.11,0.24,0,0
1934,2024-10-16,0.01,0.13,0.14,0,0
1935,2024-10-17,0.1,0.01,0.11,0,0
1936,2024-10-18,0.4,0.1,0.5,0,0
1937,2024-10-19,5.22,0.4,5.62,0,0
1938,2024-10-20,1.06,5.22,6.279999999999999,0,0
1939,2024-10-21,1.55,1.06,2.6100000000000003,0,0
1940,2024-10-22,0.45,1.55,2.0,0,0
1941,2024-10-23,0.0,0.45,0.45,0,0
1942,2024-10-24,0.0,0.0,0.0,0,0
1943,2024-10-25,0.0,0.0,0.0,0,0
1944,2024-10-26,0.0,0.0,0.0,0,0
1945,2024-10-27,0.0,0.0,0.0,0,0
1946,2024-10-28,0.0,0.0,0.0,0,0
1947,2024-10-29,0.0,0.0,0.0,0,0
1948,2024-10-30,0.0,0.0,0.0,0,0
1949,2024-10-31,0.0,0.0,0.0,0,0
1950,2024-11-01,0.0,0.0,0.0,0,0
1951,2024-11-02,0.0,0.0,0.0,0,0
1952,2024-11-03,0.0,0.0,0.0,0,0
1953,2024-11-04,0.0,0.0,0.0,0,0
1954,2024-11-05,0.0,0.0,0.0,0,0
1955,2024-11-06,0.0,0.0,0.0,0,0
1956,2024-11-07,0.0,0.0,0.0,0,0
1957,2024-11-08,0.0,0.0,0.0,0,0
1958,2024-11-09,0.0,0.0,0.0,0,0
1959,2024-11-10,0.0,0.0,0.0,0,0
1960,2024-11-11,0.0,0.0,0.0,0,0
1961,2024-11-12,0.0,0.0,0.0,0,0
1962,2024-11-13,0.0,0.0,0.0,0,0
1963,2024-11-14,0.0,0.0,0.0,0,0
1964,2024-11-15,0.0,0.0,0.0,0,0
1965,2024-11-16,0.0,0.0,0.0,0,0
1966,2024-11-17,0.0,0.0,0.0,0,0
1967,2024-11-18,0.0,0.0,0.0,0,0
1968,2024-11-19,0.0,0.0,0.0,0,0
1969,2024-11-20,0.0,0.0,0.0,0,0
1970,2024-11-21,0.0,0.0,0.0,0,0
1971,2024-11-22,0.0,0.0,0.0,0,0
1972,2024-11-23,0.0,0.0,0.0,0,0
1973,2024-11-24,0.0,0.0,0.0,0,0
1974,2024-11-25,0.0,0.0,0.0,0,0
1975,2024-11-26,0.0,0.0,0.0,0,0
1976,2024-11-27,0.0,0.0,0.0,0,0
1977,2024-11-28,0.0,0.0,0.0,0,0
1978,2024-11-29,0.0,0.0,0.0,0,0
1979,2024-11-30,0.0,0.0,0.0,0,0
1980,2024-12-01,0.0,0.0,0.0,0,0
1981,2024-12-02,0.0,0.0,0.0,0,0
1982,2024-12-03,0.0,0.0,0.0,0,0
1983,2024-12-04,0.0,0.0,0.0,0,0
1984,2024-12-05,0.0,0.0,0.0,0,0
1985,2024-12-06,0.0,0.0,0.0,0,0
1986,2024-12-07,0.0,0.0,0.0,0,0
1987,2024-12-08,0.0,0.0,0.0,0,0
1988,2024-12-09,0.0,0.0,0.0,0,0
1989,2024-12-10,0.0,0.0,0.0,0,0
1990,2024-12-11,0.0,0.0,0.0,0,0
1991,2024-12-12,0.0,0.0,0.0,0,0
1992,2024-12-13,0.0,0.0,0.0,0,0
1993,2024-12-14,0.0,0.0,0.0,0,0
1994,2024-12-15,0.0,0.0,0.0,0,0
1995,2024-12-16,0.0,0.0,0.0,0,0
1996,2024-12-17,0.0,0.0,0.0,0,0
1997,2024-12-18,0.0,0.0,0.0,0,0
1998,2024-12-19,0.0,0.0,0.0,0,0
1999,2024-12-20,0.0,0.0,0.0,0,0
2000,2024-12-21,0.0,0.0,0.0,0,0
2001,2024-12-22,0.0,0.0,0.0,0,0
2002,2024-12-23,0.0,0.0,0.0,0,0
2003,2024-12-24,0.0,0.0,0.0,0,0
2004,2024-12-25,0.0,0.0,0.0,0,0
2005,2024-12-26,0.03,0.0,0.03,0,0
2006,2024-12-27,0.15,0.03,0.18,0,0
2007,2024-12-28,0.0,0.15,0.15,0,0
2008,2024-12-29,0.0,0.0,0.0,0,0
2009,2024-12-30,0.0,0.0,0.0,0,0
2010,2024-12-31,0.0,0.0,0.0,0,0
2011,2025-01-01,0.0,0.0,0.0,0,0
2012,2025-01-02,0.0,0.0,0.0,0,0
2013,2025-01-03,0.0,0.0,0.0,0,0
2014,2025-01-04,0.0,0.0,0.0,0,0
2015,2025-01-05,0.0,0.0,0.0,0,0
2016,2025-01-06,0.0,0.0,0.0,0,0
2017,2025-01-07,0.0,0.0,0.0,0,0
2018,2025-01-08,0.0,0.0,0.0,0,0
2019,2025-01-09,0.0,0.0,0.0,0,0
2020,2025-01-10,0.0,0.0,0.0,0,0
2021,2025-01-11,0.0,0.0,0.0,0,0
2022,2025-01-12,0.0,0.0,0.0,0,0
2023,2025-01-13,0.0,0.0,0.0,0,0
2024,2025-01-14,0.0,0.0,0.0,0,0
2025,2025-01-15,0.0,0.0,0.0,0,0
2026,2025-01-16,0.0,0.0,0.0,0,0
2027,2025-01-17,0.0,0.0,0.0,0,0
2028,2025-01-18,0.0,0.0,0.0,0,0
2029,2025-01-19,0.0,0.0,0.0,0,0
2030,2025-01-20,0.0,0.0,0.0,0,0
2031,2025-01-21,0.0,0.0,0.0,0,0
2032,2025-01-22,0.0,0.0,0.0,0,0
2033,2025-01-23,0.0,0.0,0.0,0,0
2034,2025-01-24,0.0,0.0,0.0,0,0
2035,2025-01-25,0.0,0.0,0.0,0,0
2036,2025-01-26,0.0,0.0,0.0,0,0
2037,2025-01-27,0.0,0.0,0.0,0,0
2038,2025-01-28,0.0,0.0,0.0,0,0
2039,2025-01-29,0.0,0.0,0.0,0,0
2040,2025-01-30,0.0,0.0,0.0,0,0
2041,2025-01-31,0.0,0.0,0.0,0,0
2042,2025-02-01,0.0,0.0,0.0,0,0
2043,2025-02-02,0.0,0.0,0.0,0,0
2044,2025-02-03,0.0,0.0,0.0,0,0
2045,2025-02-04,0.0,0.0,0.0,0,0
2046,2025-02-05,0.0,0.0,0.0,0,0
2047,2025-02-06,0.0,0.0,0.0,0,0
2048,2025-02-07,0.0,0.0,0.0,0,0
2049,2025-02-08,0.0,0.0,0.0,0,0
2050,2025-02-09,0.0,0.0,0.0,0,0
2051,2025-02-10,0.0,0.0,0.0,0,0
2052,2025-02-11,0.0,0.0,0.0,0,0
2053,2025-02-12,0.0,0.0,0.0,0,0
2054,2025-02-13,0.0,0.0,0.0,0,0
2055,2025-02-14,0.0,0.0,0.0,0,0
2056,2025-02-15,0.0,0.0,0.0,0,0
2057,2025-02-16,0.0,0.0,0.0,0,0
2058,2025-02-17,0.0,0.0,0.0,0,0
2059,2025-02-18,0.0,0.0,0.0,0,0
2060,2025-02-19,0.0,0.0,0.0,0,0
2061,2025-02-20,0.0,0.0,0.0,0,0
2062,2025-02-21,0.0,0.0,0.0,0,0
2063,2025-02-22,0.0,0.0,0.0,0,0
2064,2025-02-23,0.0,0.0,0.0,0,0
2065,2025-02-24,0.0,0.0,0.0,0,0
2066,2025-02-25,0.0,0.0,0.0,0,0
2067,2025-02-26,0.0,0.0,0.0,0,0
2068,2025-02-27,0.0,0.0,0.0,0,0
2069,2025-02-28,0.0,0.0,0.0,0,0
2070,2025-03-01,0.0,0.0,0.0,0,0
2071,2025-03-02,0.0,0.0,0.0,0,0
2072,2025-03-03,0.0,0.0,0.0,0,0
2073,2025-03-04,0.0,0.0,0.0,0,0
2074,2025-03-05,0.0,0.0,0.0,0,0
2075,2025-03-06,0.0,0.0,0.0,0,0
2076,2025-03-07,0.0,0.0,0.0,0,0
2077,2025-03-08,0.0,0.0,0.0,0,0
2078,2025-03-09,0.0,0.0,0.0,0,0
2079,2025-03-10,0.0,0.0,0.0,0,0
2080,2025-03-11,0.0,0.0,0.0,0,0
2081,2025-03-12,0.0,0.0,0.0,0,0
2082,2025-03-13,0.0,0.0,0.0,0,0
2083,2025-03-14,0.0,0.0,0.0,0,0
2084,2025-03-15,0.0,0.0,0.0,0,0
2085,2025-03-16,0.0,0.0,0.0,0,0
2086,2025-03-17,0.0,0.0,0.0,0,0
2087,2025-03-18,0.0,0.0,0.0,0,0
2088,2025-03-19,0.0,0.0,0.0,0,0
2089,2025-03-20,0.0,0.0,0.0,0,0
2090,2025-03-21,0.0,0.0,0.0,0,0
2091,2025-03-22,0.0,0.0,0.0,0,0
2092,2025-03-23,0.0,0.0,0.0,0,0
2093,2025-03-24,0.0,0.0,0.0,0,0
2094,2025-03-25,0.0,0.0,0.0,0,0
2095,2025-03-26,0.0,0.0,0.0,0,0
2096,2025-03-27,0.0,0.0,0.0,0,0
2097,2025-03-28,0.0,0.0,0.0,0,0
2098,2025-03-29,0.0,0.0,0.0,0,0
2099,2025-03-30,0.0,0.0,0.0,0,0
2100,2025-03-31,0.0,0.0,0.0,0,0
2101,2025-04-01,0.0,0.0,0.0,0,0
2102,2025-04-02,0.0,0.0,0.0,0,0
2103,2025-04-03,0.0,0.0,0.0,0,0
2104,2025-04-04,0.0,0.0,0.0,0,0
2105,2025-04-05,0.0,0.0,0.0,0,0
2106,2025-04-06,0.0,0.0,0.0,0,0
2107,2025-04-07,0.0,0.0,0.0,0,0
2108,2025-04-08,0.0,0.0,0.0,0,0
2109,2025-04-09,0.0,0.0,0.0,0,0
2110,2025-04-10,0.0,0.0,0.0,0,0
2111,2025-04-11,0.0,0.0,0.0,0,0
2112,2025-04-12,0.2,0.0,0.2,0,0
2113,2025-04-13,0.0,0.2,0.2,0,0
2114,2025-04-14,0.0,0.0,0.0,0,0
2115,2025-04-15,0.0,0.0,0.0,0,0
2116,2025-04-16,0.0,0.0,0.0,0,0
2117,2025-04-17,0.0,0.0,0.0,0,0
2118,2025-04-18,0.0,0.0,0.0,0,0
2119,2025-04-19,0.0,0.0,0.0,0,0
2120,2025-04-20,0.0,0.0,0.0,0,0
2121,2025-04-21,0.0,0.0,0.0,0,0
2122,2025-04-22,0.0,0.0,0.0,0,0
2123,2025-04-23,0.0,0.0,0.0,0,0
2124,2025-04-24,0.0,0.0,0.0,0,0
2125,2025-04-25,0.0,0.0,0.0,0,0
2126,2025-04-26,0.0,0.0,0.0,0,0
2127,2025-04-27,0.0,0.0,0.0,0,0
2128,2025-04-28,0.0,0.0,0.0,0,0
2129,2025-04-29,0.0,0.0,0.0,0,0
2130,2025-04-30,0.0,0.0,0.0,0,0
2131,2025-05-01,0.0,0.0,0.0,0,0
2132,2025-05-02,0.0,0.0,0.0,0,0
2133,2025-05-03,0.0,0.0,0.0,0,0
2134,2025-05-04,0.0,0.0,0.0,0,0
2135,2025-05-05,7.64,0.0,7.64,0,0
2136,2025-05-06,15.21,7.64,22.85,0,0
2137,2025-05-07,29.42,15.21,44.63,0,0
2138,2025-05-08,15.55,29.42,44.97,0,0
2139,2025-05-09,7.97,15.55,23.52,0,0
2140,2025-05-10,0.84,7.97,8.81,0,0
2141,2025-05-11,0.01,0.84,0.85,0,0
2142,2025-05-12,0.11,0.01,0.12,0,0
2143,2025-05-13,0.05,0.11,0.16,0,0
2144,2025-05-14,0.0,0.05,0.05,0,0
2145,2025-05-15,0.01,0.0,0.01,0,0
2146,2025-05-16,0.01,0.01,0.02,0,0
2147,2025-05-17,0.0,0.01,0.01,0,0
2148,2025-05-18,0.0,0.0,0.0,0,0
2149,2025-05-19,0.0,0.0,0.0,0,0
2150,2025-05-20,0.03,0.0,0.03,0,0
2151,2025-05-21,0.08,0.03,0.11,0,0
2152,2025-05-22,0.2,0.08,0.28,0,0
2153,2025-05-23,0.15,0.2,0.35,0,0
2154,2025-05-24,0.03,0.15,0.18,0,0
2155,2025-05-25,0.2,0.03,0.23,0,0
2156,2025-05-26,3.91,0.2,4.11,0,0
2157,2025-05-27,0.58,3.91,4.49,0,0
2158,2025-05-28,6.8,0.58,7.38,0,0
2159,2025-05-29,11.01,6.8,17.81,0,0
2160,2025-05-30,0.0,11.01,11.01,0,0
2161,2025-05-31,0.03,0.0,0.03,0,0
2162,2025-06-01,0.88,0.03,0.91,0,0
2163,2025-06-02,2.25,0.88,3.13,0,0
2164,2025-06-03,4.59,2.25,6.84,0,0
2165,2025-06-04,2.81,4.59,7.4,0,0
2166,2025-06-05,0.43,2.81,3.24,0,0
2167,2025-06-06,0.18,0.43,0.61,0,0
2168,2025-06-07,0.07,0.18,0.25,0,0
2169,2025-06-08,0.0,0.07,0.07,0,0
2170,2025-06-09,0.0,0.0,0.0,0,0
2171,2025-06-10,0.0,0.0,0.0,0,0
2172,2025-06-11,0.54,0.0,0.54,0,0
2173,2025-06-12,0.0,0.54,0.54,0,0
2174,2025-06-13,0.07,0.0,0.07,0,0
2175,2025-06-14,2.3,0.07,2.3699999999999997,0,0
2176,2025-06-15,10.28,2.3,12.579999999999998,0,0
2177,2025-06-16,13.05,10.28,23.33,0,0
2178,2025-06-17,31.74,13.05,44.79,0,0
2179,2025-06-18,14.35,31.74,46.089999999999996,0,0
2180,2025-06-19,8.1,14.35,22.45,0,0
2181,2025-06-20,1.58,8.1,9.68,0,0
2182,2025-06-21,9.06,1.58,10.64,0,0
2183,2025-06-22,15.31,9.06,24.37,0,0
2184,2025-06-23,6.56,15.31,21.87,0,0
2185,2025-06-24,6.84,6.56,13.399999999999999,0,0
2186,2025-06-25,9.78,6.84,16.619999999999997,0,0
2187,2025-06-26,18.79,9.78,28.57,0,0
2188,2025-06-27,12.11,18.79,30.9,0,0
2189,2025-06-28,19.03,12.11,31.14,0,0
2190,2025-06-29,5.79,19.03,24.82,0,0
2191,2025-06-30,16.4,5.79,22.189999999999998,0,0
2192,2025-07-01,4.54,16.4,20.939999999999998,0,0
